2.369432 162
2.370320 142
2.373520 162
2.373688 174
2.376292 162
2.378532 74
2.380076 150
2.380412 174
2.382212 150
2.383152 162
2.383604 90
2.386220 90
2.386672 150
2.389116 174
2.389356 150
2.390088 90
2.392976 90
2.393292 162
2.397380 150
2.397548 174
2.400148 162
2.400684 142
2.403400 150
2.403724 162
2.404320 174
2.407008 162
2.407108 106
2.407192 74
2.410564 150
2.411300 174
2.411576 150
2.413788 142
2.415508 162
2.416100 106
2.417792 150
2.420292 174
2.420564 162
2.422056 142
2.424008 162
2.425092 158
2.425496 74
2.428772 174
2.429756 150
2.431764 1090
2.431932 174
2.432508 162
2.433712 1090
2.435668 1090
2.435816 162
2.435944 142
2.436636 174
2.437616 1090
2.439568 1090
2.439712 162
2.441520 1090
2.441604 74
2.443164 66
2.444176 174
2.445720 1090
2.445856 150
2.447484 1090
2.448212 162
2.448996 142
2.452108 162
2.452660 174
2.456712 162
2.457100 74
2.460888 174
2.461676 66
2.461864 66
2.463572 162
2.467556 174
2.470428 162
2.474652 174
2.477288 162
2.480512 150
2.481336 174
2.484144 162
2.484292 90
2.487348 150
2.488072 174
2.490748 90
2.491004 162
2.495152 174
2.497860 162
2.501860 174
2.503248 150
2.504720 162
2.508196 162
2.511928 1090
2.513076 1090
2.513172 106
2.514320 1090
2.515536 1090
2.515752 90
2.516752 1090
2.517932 1090
2.518072 150
2.518484 174
2.519040 66
2.519816 162
2.522152 1090
2.522296 162
2.523304 1090
2.523400 106
2.525004 90
2.526420 174
2.527640 166
2.529156 162
2.532860 74
2.533432 174
2.536016 162
2.537128 150
2.539948 174
2.540108 142
2.542872 162
2.547028 174
2.549732 162
2.553648 174
2.556592 162
2.557376 150
2.560576 174
2.560820 90
2.563880 150
2.565088 162
2.567436 90
2.569008 174
2.571948 162
2.576032 174
2.580200 150
2.580448 162
2.583784 106
2.584396 174
2.588152 150
2.588948 162
2.593120 150
2.593220 106
2.593388 174
2.596344 90
2.597448 162
2.597608 162
2.599452 150
2.602216 174
2.602548 74
2.604196 90
2.605948 162
2.606824 150
2.608624 150
2.609704 142
2.609992 174
2.611080 142
2.611992 154
2.612804 162
2.614544 158
2.614780 142
2.615124 162
2.616984 174
2.619664 162
2.620564 890
2.620716 162
2.623740 174
2.625988 74
2.626524 162
2.630620 174
2.631072 154
2.632576 150
2.633380 162
2.633660 142
2.636352 142
2.639112 174
2.639888 954
2.640056 158
2.640200 154
2.641880 162
2.642712 142
2.647896 162
2.651668 74
2.654884 1458
2.656248 174
2.656416 154
2.658912 142
2.660228 162
2.663384 162
2.664252 174
2.667088 162
2.669904 74
2.671176 174
2.671676 150
2.673944 162
2.674828 142
2.678280 174
2.678424 158
2.681192 150
2.682444 162
2.685016 90
2.688088 150
2.691348 90
2.698212 1518
2.698892 826
2.700324 174
2.704076 162
2.704340 150
2.707876 106
2.708072 174
2.710936 162
2.712280 150
2.714972 174
2.716796 106
2.717792 162
2.721220 162
2.721776 174
2.724652 162
2.726304 74
2.728596 174
2.730324 150
2.730588 150
2.731508 162
2.733468 142
2.734548 64
2.735880 142
2.738608 174
2.738744 150
2.738928 162
2.741652 162
2.741788 142
2.745280 158
2.745540 174
2.748508 162
2.753492 154
2.756060 142
2.761028 154
2.763716 142
2.768408 1518
2.768548 154
2.769996 1518
2.771252 1502
2.771380 142
2.775072 1518
2.776552 1518
2.776704 162
2.777752 1278
2.777912 174
2.780660 74
2.781628 162
2.785628 174
2.824984 150
2.828064 142
2.830372 1090
2.831268 150
2.832320 1090
2.834288 1090
2.836244 1090
2.838188 1090
2.840140 1090
2.841720 66
2.844316 1090
2.846072 1090
2.846404 150
2.850496 166
2.852732 90
2.855788 150
2.859144 90
2.862256 66
2.863992 162
2.867316 106
2.870464 174
2.871256 150
2.871556 150
2.874968 106
2.875288 142
2.878308 150
2.879612 150
2.882888 174
2.883308 142
2.886292 158
2.886980 106
2.887872 166
2.891236 162
2.894208 174
2.898316 150
2.898468 74
2.902516 142
2.902748 150
2.905500 142
2.906180 158
2.909040 162
2.910384 186
2.911888 162
2.913276 90
2.917332 162
2.920124 154
2.922752 142
2.922840 90
2.925956 522
2.935460 1518
2.936300 674
2.940760 162
2.945860 74
2.946448 150
2.950056 90
2.953108 150
2.956472 90
2.958056 158
2.969128 150
2.972616 106
2.976992 150
2.983284 1518
2.983872 206
2.984100 154
2.987152 142
2.987676 106
2.987920 154
2.990496 142
2.991932 162
2.992576 162
2.997660 74
3.001416 158
3.002460 150
3.005576 142
3.007456 1242
3.008996 162
3.012852 630
3.013964 74
3.021564 66
3.024152 162
3.028020 74
3.033908 162
3.040428 74
3.058252 150
3.061768 1090
3.061852 90
3.064236 86
3.064928 150
3.065628 66
3.067832 162
3.068216 90
3.080808 150
3.084748 106
3.089128 150
3.094488 106
3.099116 150
3.103008 142
3.105328 154
3.106948 1090
3.109000 162
3.109332 142
3.112200 162
3.113804 162
3.117088 174
3.120596 150
3.128788 1242
3.146368 1518
3.147272 714
3.150524 98
3.151428 162
3.154736 158
3.155244 162
3.157208 1518
3.158112 714
3.158872 174
3.159316 74
3.162372 162
3.162504 150
3.168148 1518
3.169060 714
3.173200 162
3.178980 1518
3.179888 714
3.182248 162
3.186484 174
3.188544 94
3.190748 162
3.192460 158
3.194936 174
3.196004 174
3.197608 162
3.200460 162
3.201608 174
3.202264 150
3.204152 174
3.204464 162
3.205604 90
3.208504 174
3.208652 162
3.208804 150
3.211324 162
3.212052 174
3.212140 90
3.215544 174
3.216356 150
3.218180 162
3.218908 142
3.222104 174
3.222400 158
3.224516 150
3.225040 162
3.226356 206
3.227936 106
3.228948 174
3.231900 162
3.232044 162
3.232588 150
3.236796 174
3.237100 106
3.239500 174
3.240396 162
3.241688 150
3.243832 150
3.244580 174
3.245564 142
3.247020 142
3.247256 162
3.250500 158
3.252116 174
3.252340 162
3.255756 162
3.259704 174
3.262612 162
3.266688 174
3.270892 1090
3.271116 162
3.272840 1090
3.274896 1518
3.275840 1090
3.276452 714
3.276632 174
3.277524 1090
3.277660 154
3.278804 1090
3.280764 1090
3.280892 142
3.281048 162
3.281256 162
3.282952 882
3.283020 66
3.285496 1090
3.285732 174
3.286964 1518
3.287880 1090
3.288528 714
3.288668 154
3.289756 162
3.291200 142
3.292328 162
3.293732 174
3.294240 162
3.296612 162
3.298112 1518
3.299020 714
3.299776 174
3.301928 174
3.303136 150
3.303296 162
3.305112 162
3.306488 166
3.307336 98
3.309064 1518
3.310584 1518
3.311172 714
3.312060 1086
3.312208 162
3.312376 174
3.312896 66
3.315252 162
3.315956 174
3.319260 174
3.320432 158
3.322112 162
3.324064 174
3.326148 174
3.328512 158
3.328968 162
3.331924 174
3.333164 174
3.334180 150
3.335272 150
3.335828 162
3.337820 90
3.338288 82
3.339772 174
3.340880 150
3.341388 158
3.342688 162
3.344436 90
3.344952 174
3.346912 174
3.349384 158
3.349544 162
3.352776 174
3.353644 174
3.356404 162
3.356920 150
3.357060 150
3.358564 162
3.359600 142
3.360340 174
3.361264 106
3.363092 158
3.363264 162
3.364404 90
3.365628 150
3.367416 174
3.368480 162
3.370120 162
3.370252 106
3.371924 90
3.374340 1418
3.374508 174
3.374656 158
3.376980 162
3.379616 74
3.381032 174
3.384164 150
3.385480 162
3.387032 142
3.389436 174
3.391064 150
3.393332 162
3.393980 162
3.394520 90
3.398320 174
3.402480 162
3.403224 150
3.407120 174
3.409100 90
3.410980 162
3.415232 174
3.416408 162
3.417704 1178
3.419080 174
3.419480 162
3.422564 150
3.423420 174
3.424720 142
3.426336 162
3.430496 174
3.433176 150
3.433324 162
3.436932 90
3.437272 174
3.440184 162
3.440328 150
3.443880 90
3.444268 174
3.447040 162
3.451068 174
3.453900 162
3.456516 150
3.457868 174
3.459948 106
3.460756 162
3.464312 150
3.464680 174
3.467616 162
3.468832 106
3.471752 174
3.473060 158
3.474472 162
3.478028 74
3.478640 174
3.481332 162
3.482652 150
3.485328 174
3.485532 142
3.488192 162
3.491708 154
3.492280 162
3.492440 174
3.494380 142
3.495048 162
3.498964 514
3.499132 174
3.501908 162
3.505936 174
3.508768 162
3.511932 162
3.512940 174
3.514280 146
3.515624 162
3.517028 64
3.519952 174
3.522540 162
3.524248 66
3.526876 150
3.527816 174
3.530592 90
3.531040 162
3.533648 150
3.535012 174
3.537128 90
3.537900 162
3.541860 174
3.546396 162
3.549596 150
3.552136 174
3.552940 106
3.556608 1090
3.556756 162
3.557764 1090
3.557904 150
3.559036 1090
3.560524 1090
3.561632 1090
3.562844 1090
3.562944 106
3.563956 66
3.567048 1090
3.568180 1090
3.568320 150
3.568480 174
3.571820 162
3.572320 142
3.575776 174
3.577028 162
3.578680 162
3.582596 174
3.584868 66
3.585540 162
3.590156 174
3.590736 410
3.594372 162
3.599108 1518
3.599272 174
3.600016 714
3.602872 162
3.604152 162
3.608068 1090
3.609208 1090
3.610440 1518
3.611340 1090
3.611924 714
3.612828 1090
3.613796 1090
3.615292 1090
3.615828 174
3.616404 66
3.616604 162
3.619572 1090
3.620712 1090
3.622392 1518
3.623300 714
3.626948 66
3.627432 162
3.633512 1518
3.634420 714
3.652524 1090
3.653644 1090
3.654884 1090
3.656092 1090
3.657296 1090
3.658504 1090
3.659612 66
3.662604 1090
3.663736 1090
3.670424 86
3.672984 66
3.673820 70
3.674148 66
3.684716 1090
3.685848 1090
3.687088 1090
3.688296 1090
3.688972 122
3.689876 1090
3.690764 1090
3.691668 1090
3.692692 1090
3.692776 66
3.694652 1090
3.696140 1090
3.697032 1090
3.697932 1090
3.698820 1090
3.699724 1090
3.700612 1090
3.701516 1090
3.702408 1090
3.702476 66
3.703380 1090
3.704272 1090
3.705160 1090
3.706060 1090
3.706952 1090
3.707096 162
3.707272 66
3.710992 1090
3.711076 66
3.712184 1090
3.715628 174
3.717572 66
3.721832 64
3.724720 1090
3.725864 1090
3.727096 1090
3.728516 1090
3.730264 1090
3.731836 1090
3.732944 66
3.736912 1090
3.738032 1090
3.739244 1090
3.740456 1090
3.740604 162
3.741792 1090
3.742884 1090
3.744304 1090
3.744388 66
3.745428 1090
3.747636 1090
3.748748 1090
3.753348 66
3.759564 1518
3.760488 714
3.763716 66
3.764652 162
3.770904 1518
3.772488 714
3.776336 162
3.780060 1090
3.781196 1090
3.782424 1518
3.783324 1090
3.783908 714
3.784812 1090
3.785788 1090
3.787280 1090
3.788392 66
3.788644 162
3.791408 1090
3.792608 1090
3.794672 1518
3.795580 714
3.802084 162
3.808140 1518
3.808988 534
3.810100 162
3.814060 90
3.818112 162
3.823352 90
3.827204 154
3.828404 162
3.830508 142
3.835684 162
3.840004 118
3.847840 1242
3.871560 86
3.875088 162
3.891908 134
3.899496 134
3.904724 142
3.916696 130
3.920532 154
3.921588 138
3.922600 162
3.923568 142
3.926824 146
3.930648 162
3.942700 1242
3.966932 130
3.971832 122
3.972468 150
3.974792 142
3.980320 158
3.988628 1518
3.988920 338
3.990572 130
3.995652 146
3.997452 162
4.001476 174
4.003272 130
4.005952 162
4.008028 150
4.009968 174
4.012808 162
4.015160 130
4.016828 174
4.019668 162
4.020036 126
4.023736 174
4.026524 162
4.028536 130
4.030840 174
4.033384 162
4.033504 130
4.037072 162
4.037332 174
4.038888 158
4.040240 162
4.040388 130
4.041852 82
4.044148 174
4.045560 150
4.045756 134
4.047096 162
4.047792 142
4.051380 174
4.051544 150
4.052944 130
4.053680 142
4.053960 162
4.057996 174
4.058096 106
4.058660 158
4.060816 162
4.065312 1518
4.065436 130
4.065600 174
4.066216 714
4.067456 1518
4.068412 654
4.069316 162
4.073272 174
4.074028 150
4.076176 162
4.080228 174
4.081432 130
4.083032 162
4.086816 138
4.087188 174
4.089892 162
4.093852 174
4.093992 130
4.096748 162
4.098964 106
4.100688 174
4.103608 162
4.105620 130
4.107568 174
4.110464 162
4.110608 158
4.110716 114
4.113328 82
4.114424 174
4.117324 162
4.117608 130
4.117756 170
4.121296 174
4.122184 174
4.122732 110
4.124180 162
4.126692 174
4.128180 174
4.129464 130
4.131040 162
4.134324 106
4.135168 174
4.137896 162
4.141400 130
4.141828 174
4.144756 162
4.146504 102
4.148924 174
4.151612 162
4.155668 174
4.158472 162
4.159476 174
4.162160 130
4.162404 174
4.163560 170
4.165328 162
4.166828 174
4.166980 102
4.169456 174
4.170412 1090
4.170544 150
4.172368 1090
4.172516 162
4.172848 142
4.174328 1090
4.174448 130
4.176280 1090
4.176604 174
4.178224 1090
4.178652 162
4.179372 162
4.180260 1090
4.181844 66
4.183384 174
4.184396 1090
4.186156 1090
4.186300 162
4.189428 138
4.190332 174
4.193160 162
4.194596 162
4.196428 130
4.197304 174
4.198200 66
4.200380 1518
4.200528 162
4.201292 714
4.202740 142
4.205552 174
4.205704 162
4.209028 162
4.209868 130
4.211584 1518
4.212492 714
4.213836 174
4.214776 130
4.216624 162
4.217528 162
4.219336 1518
4.220896 1518
4.222164 1518
4.222736 666
4.222916 174
4.224260 1518
4.224384 130
4.225264 714
4.227668 162
4.229248 142
4.231236 162
4.231728 174
4.236168 162
4.236372 130
4.237936 1518
4.238844 714
4.240192 174
4.241232 134
4.243028 162
4.243184 162
4.245332 162
4.247092 174
4.248276 130
4.250448 1518
4.250768 162
4.250852 90
4.252028 714
4.254932 162
4.255644 174
4.255908 162
4.257064 130
4.259268 162
4.259812 90
4.261704 1518
4.262612 714
4.263388 174
4.263968 130
4.266128 162
4.266984 162
4.268852 122
4.270032 174
4.272864 1518
4.273012 162
4.273772 714
4.275616 130
4.278072 174
4.280684 142
4.281512 162
4.285600 1090
4.286820 1090
4.286976 174
4.288040 1090
4.288164 130
4.289264 1090
4.290488 1090
4.290632 162
4.291708 1090
4.294056 66
4.294712 174
4.296980 1090
4.298200 1090
4.298348 162
4.302088 150
4.302352 174
4.305204 162
4.309132 174
4.309296 130
4.312064 162
4.315316 162
4.315980 122
4.316144 174
4.318920 162
4.322044 1518
4.322948 714
4.323104 130
4.323704 174
4.327304 162
4.327448 162
4.327940 122
4.331608 174
4.333204 66
4.334528 1518
4.334676 162
4.334800 130
4.335720 714
4.339700 134
4.339864 174
4.340016 162
4.343176 162
4.345796 1518
4.346700 714
4.346932 130
4.347456 174
4.350036 162
4.351012 162
4.351768 106
4.353988 174
4.356804 1518
4.356952 162
4.357712 714
4.358956 130
4.362056 174
4.364344 114
4.365448 162
4.369444 174
4.371220 130
4.372308 162
4.376072 106
4.376252 174
4.379168 162
4.383060 174
4.383184 130
4.386024 162
4.386208 162
4.389184 138
4.389976 174
4.392212 1518
4.392880 162
4.393796 714
4.396296 130
4.397540 174
4.397696 162
4.401032 138
4.401384 162
4.403488 1518
4.404396 714
4.405760 174
4.408136 130
4.408696 162
4.413308 142
4.414460 1358
4.425236 130
4.431700 146
4.443688 130
4.450068 126
4.453100 1090
4.454324 1090
4.455548 1090
4.456792 1090
4.457164 130
4.458088 1090
4.459208 1090
4.461460 66
4.464372 1090
4.465608 1090
4.471228 130
4.477276 66
4.478596 130
4.479080 162
4.482112 162
4.483320 146
4.483864 122
4.486028 174
4.490664 130
4.495608 110
4.502752 130
4.510800 134
4.517916 130
4.522668 150
4.529868 130
4.530224 150
4.534428 90
4.537476 150
4.540856 90
4.545320 118
4.552232 130
4.553248 150
4.556868 106
4.561316 150
4.563060 142
4.565788 106
4.570224 130
4.570780 150
4.574668 142
4.575224 130
4.579492 162
4.582196 130
4.587348 110
4.591064 1090
4.593012 1090
4.594152 130
4.595040 1090
4.596920 1090
4.598868 1090
4.600820 1090
4.602360 66
4.604952 1090
4.606708 1090
4.606808 106
4.609824 1518
4.609964 154
4.610868 714
4.613516 130
4.614296 142
4.614972 162
4.618552 106
